filename,time(s),input size(Mb),output size(Mb)
b1-02-02-2024_rd168_blanc_240202_inj1-200spd_u003.tsv,3.086487548,87.4921875,2.1732873916625977
b1-02-02-2024_rd168_blanc_240202_inj1-200spd_u003.tsv,2.734058083,87.4921875,2.1732873916625977
b1-02-02-2024_rd168_blanc_240202_inj1-200spd_u003.tsv,3.16214954,87.4921875,2.1732873916625977
b1-02-02-2024_rd168_blanc_240202_inj1-200spd_u003.tsv,2.553201204,87.4921875,2.1732873916625977
b1-02-02-2024_rd168_blanc_240202_inj1-200spd_u003.tsv,2.540336088,87.4921875,2.1732873916625977
b1-02-02-2024_rd168_blanc_240202_inj1-200spd_u003.tsv,3.119856776,87.4921875,2.1732873916625977
b1-02-02-2024_rd168_blanc_240202_inj1-200spd_u003.tsv,3.09572286,87.4921875,2.1732873916625977
b1-02-02-2024_rd168_blanc_240202_inj1-200spd_u003.tsv,2.701952446,87.4921875,2.1732873916625977
